title,lines
Looking into the faintEst WIth MUSE (LEWIS): Exploring the nature of ultra-diffuse galaxies in the Hydra-I cluster IV. A study of the Globular Cluster population in four UDGs,[]
Possibility of Multi-Messenger Observations of Quasi-Periodic Eruptions with X-rays and Gravitational Waves,"['\\altaffiltext{1}{Department of Physics, Kyoto University, Sakyo, Kyoto 606-8501, Japan}', '\\altaffiltext{2}{The Hakubi Center for Advanced Research, Kyoto University, Kyoto 606-8501, Japan}']"
STRAWBERRY: Finding haloes in the gravitational potential,[]
PDRs4All XVII: Formation and excitation of HD in photodissociation regions. Application to the Orion Bar,[]
Elemental abundances of 44 very metal-poor stars determined from Subaru/IRD near-infrared spectra,"['\\altaffiltext{1}{National Astronomical Observatory, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan }', 'Tokyo 181-8588, Japan}', '\\altaffiltext{3}{Department of Physics and Astronomy and JINA Center for the Evolution of the Elements, University of Notre Dame, Notre Dame, IN 46556, USA}', 'University of Hyogo, 407-2 Nishigaichi, Sayo-cho, Sayo, Hyogo 679-5313, Japan}', '\\altaffiltext{5}{Astronomisches Rechen-Institut, Zentrum f{\\""u}r Astronomie der Universit{\\""a}t Heidelberg, M{\\""o}nchhofstra{\\ss}e 12–14, 69120 Heidelberg, Germany}', '\\altaffiltext{6}{NSF NOIRLab, 950 N. Cherry Ave., Tucson, AZ 85719, USA}', '\\altaffiltext{7}{Space Telescope Science Institute, 3700 San Martin Dr., Baltimore, MD 21218, USA}', '\\altaffiltext{8}{Astrobiology Center, 2-21-1 Osawa, Mitaka, Tokyo 181-8588, Japan}', '\\altaffiltext{9}{Subaru Telescope, 650 N. Aohoku Place, Hilo, HI 96720, USA}', '\\altaffiltext{10}{Institute of Engineering, Tokyo University of Agriculture and Technology, 2-24-16, Nakacho, Koganei, Tokyo, 184-8588, Japan}', '\\altaffiltext{11}{Department of Astronomy, Graduate School of Science, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan}']"
The nanoscale molecular chemistry of outer solar system organic matter in asteroid Ryugu,[]
Disentangling Vortex-driven Dynamics in the Solar Atmosphere Using Information Theory,[]
findAbar: how astronomers may perceive the bar in galaxies differently,[]
Deep Synoptic Array Science: Searching for Long Duration Radio Transients with the DSA-110,[]
A Hyperactive FRB Pinpointed in an SMC-Like Satellite Host Galaxy,"['\\affiliation{McWilliams Center for Cosmology \\& Astrophysics, Department of Physics, Carnegie Mellon University, Pittsburgh, PA 15213, USA}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Department of Physics, McGill University, 3600 rue University, Montréal, QC H3A 2T8, Canada}', '\\affiliation{Trottier Space Institute, McGill University, 3550 rue University, Montréal, QC H3A 2A7, Canada}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Departamento de Física de la Tierra y Astrofísica, Facultad de CC. Físicas, Universidad Complutense de Madrid, E-28040, Madrid, Spain}', '\\affiliation{Instituto de Física de Partículas y del Cosmos IPARCOS, Facultad de CC. Físicas, Universidad Complutense de Madrid, E-28040 Madrid, Spain}', '\\affiliation{SKA Observatory (SKAO), Science Operations Centre, CSIRO ARRC, Kensington WA 6151, Australia}', '\\affiliation{Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991~PD Dwingeloo, The Netherlands}', '\\affiliation{Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991~PD Dwingeloo, The Netherlands}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Department of Space, Earth and Environment, Chalmers University of Technology, Onsala Space Observatory, 439 92, Onsala, Sweden}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{ASTRON, Netherlands Institute for Radio Astronomy, Oude Hoogeveensedijk 4, 7991 PD Dwingeloo, The Netherlands}', '\\affiliation{Jodrell Bank Centre for Astrophysics, Dept.\\ of Physics \\& Astronomy, University of Manchester, Manchester M13 9PL, UK}', '\\affiliation{School of Physics, University of Bristol, Tyndall Avenue, Bristol BS8 1TL, UK}', '\\affiliation{Engineering Research Institute Ventspils International Radio Astronomy Centre (ERI VIRAC) of Ventspils University of Applied Sciences, Inzenieru street 101, Ventspils, LV-3601, Latvia}', '\\affiliation{Jodrell Bank Centre for Astrophysics, Dept.\\ of Physics \\& Astronomy, University of Manchester, Manchester M13 9PL, UK}', '\\affiliation{INAF-Istituto di Radioastronomia, Via Gobetti 101, 40129, Bologna, Italy}', '\\affiliation{INAF-Osservatorio Astrofisico di Catania, via Santa Sofia 78, I-95123, Catania, Italy}', '\\affiliation{INAF-Osservatorio Astronomico di Cagliari, via della Scienza 5, I-09047, Selargius (CA), Italy}', ""\\affiliation{Institute of Astronomy, Faculty of Physics, Astronomy and Informatics, Nicolaus Copernicus University, Grudziadzka 5, PL-87-100 Toru\\'n, Poland}"", ""\\affiliation{Institute of Astronomy, Faculty of Physics, Astronomy and Informatics, Nicolaus Copernicus University, Grudziadzka 5, PL-87-100 Toru\\'n, Poland}"", '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{INAF-Istituto di Radioastronomia, Via Gobetti 101, 40129, Bologna, Italy}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Department of Space, Earth and Environment, Chalmers University of Technology, Onsala Space Observatory, 439 92, Onsala, Sweden}', '\\affiliation{INAF-Istituto di Radioastronomia, Via Gobetti 101, 40129, Bologna, Italy}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{Anton Pannekoek Institute for Astronomy, University of Amsterdam, Science Park 904, 1098 XH, Amsterdam, The Netherlands}', '\\affiliation{MIT Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, 77 Massachusetts Ave, Cambridge, MA 02139, USA}', '\\affiliation{Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991~PD Dwingeloo, The Netherlands}', '\\affiliation{Joint Institute for VLBI ERIC, Oude Hoogeveensedijk 4, 7991~PD Dwingeloo, The Netherlands}', ""\\affiliation{Institute of Astronomy, Faculty of Physics, Astronomy and Informatics, Nicolaus Copernicus University, Grudziadzka 5, PL-87-100 Toru\\'n, Poland}"", '\\affiliation{Xinjiang Astronomical Observatory, CAS, 150 Science 1-Street, Urumqi, Xinjiang 830011, China}', '\\affiliation{Jodrell Bank Centre for Astrophysics, Dept.\\ of Physics \\& Astronomy, University of Manchester, Manchester M13 9PL, UK}', '\\affiliation{Xinjiang Astronomical Observatory, CAS, 150 Science 1-Street, Urumqi, Xinjiang 830011, China}']"
The frame-dragging vector potential on galaxy scales from DM-only Newtonian $N$-body simulations,[]
Improvements to the NSO Farside Mapping Pipeline: Noise Reduction Updates,[]
First detection of ices in intermediate-mass young stellar objects beyond the Milky Way,[]
Predictions of the Nancy Grace Roman Space Telescope Galactic Exoplanet Survey. V. Detection Rates of Multiplanetary Systems in High Magnification Microlensing Events,[]
The Identification of Two JWST/NIRCam-Dark Starburst Galaxies at $z=6.6$ with ALMA,"['\\affiliation{Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden St., Cambridge, MA 02138, USA}', '\\affiliation{Department of Astronomy, University of Michigan, 1085 S. University Ave., Ann Arbor, MI 48109, USA}', '\\affiliation{Department of Astronomy, University of Michigan, 1085 S. University Ave., Ann Arbor, MI 48109, USA}', '\\affiliation{Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden St., Cambridge, MA 02138, USA}', '\\affiliation{INAF–Osservatorio di Astrofisica e Scienza dello Spazio, via Gobetti 93/3, I-40129, Bologna, Italy}', '\\affiliation{Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA}', '\\affiliation{Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA}', '\\affiliation{Max-Planck-Institut f\\""{u}r Astronomie, K\\""{o}nigstuhl 17, 69117 Heidelberg, Germany}', '\\affiliation{Institute for Theoretical Physics, Heidelberg University, Philosophenweg 12, D–69120, Heidelberg, Germany}', '\\affiliation{Max-Planck-Institut f\\""{u}r Astronomie, K\\""{o}nigstuhl 17, 69117 Heidelberg, Germany}', '\\affiliation{Department of Astronomy, Tsinghua University, Beijing 100084, China}', '\\affiliation{Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA}', ""\\affiliation{Centro de Astrobiolog\\'{\\i}a (CAB), CSIC-INTA, Ctra. de Ajalvir km 4, Torrej\\'on de Ardoz, E-28850, Madrid, Spain }"", ""\\author[0000-0003-2388-8172]{Francesco D'Eugenio}"", '\\affiliation{Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge, CB3 0HA, United Kingdom}', '\\affiliation{Cavendish Laboratory - Astrophysics Group, University of Cambridge, 19 JJ Thomson Avenue, Cambridge, CB3 0HE, United Kingdom}', '\\affiliation{Center for Frontier Science, Chiba University, 1-33 Yayoi-cho, Inage-ku, Chiba 263-8522, Japan}', '\\affiliation{Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA}', '\\affiliation{Department of Astronomy, Tsinghua University, Beijing 100084, China}', '\\affiliation{Department of Astronomy, Tsinghua University, Beijing 100084, China}', '\\affiliation{Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA}', '\\affiliation{Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA}', '\\affiliation{Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA}', ""\\affiliation{Instituto de Estudios Astrof\\'{\\i}sicos, Facultad de Ingenier\\'{\\i}a y Ciencias, Universidad Diego Portales, Avenida Ejercito Libertador 441, Santiago, Chile}"", '\\affiliation{Steward Observatory, University of Arizona, 933 N Cherry Avenue, Tucson, AZ 85721, USA}', '\\affiliation{Department of Physics, Northwestern College, 101 7th St SW, Orange City, IA 51041, USA}', '\\affiliation{Department of Astronomy, Tsinghua University, Beijing 100084, China}', '\\affiliation{Department of Astronomy, Huazhong University of Science and Technology, Wuhan, Hubei 430074, China}']"
Unraveling the Nature of the Nuclear Transient AT2020adpi,"['$^{1}$Department of Astronomy, The Ohio State University, 140 W. 18th Ave., Columbus, OH 43210, USA\\\\', '$^{2}$Center for Cosmology and Astroparticle Physics, The Ohio State University, 191 W. Woodruff Ave., Columbus, OH 43210, USA\\\\', ""$^{3}$Institute for Astronomy, University of Hawai'i at Manoa, 2680 Woodlawn Dr., Hawai'i, HI 96822, USA\\\\"", '$^{4}$Department of Astronomy, University of Michigan, 1085 S. University Ave., Ann Arbor, MI 48109, USA\\\\', '$^{5}$Department of Physics and Astronomy, Bloomberg Center, Johns Hopkins University, Baltimore, MD 21218, USA\\\\', '$^{6}$Department of Physics, The Ohio State University, 191 W. Woodruff Ave, Columbus, OH 43210, USA\\\\', '$^{7}$School of Physics, The University of Melbourne, Parkville, VIC 3010, Australia.\\\\', '$^{8}$Department of Astronomy and Astrophysics, University of California, Santa Cruz, CA 95064, USA\\\\', '$^{9}$Institute of Astronomy and Kavli Institute for Cosmology, University of Cambridge, Madingley Road, Cambridge CB3 0HA, UK\\\\', '$^{10}$Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA\\\\']"
Bright [CII]158$μ$m Streamers as a Beacon for Giant Galaxy Formation in SPT2349$-$56 at $z=4.3$,[]
The Trans-Neptunian Object (119951) 2002 KX14 as revealed by multiple stellar occultations,"['Instituto de Astrofísica de Andalucía – Consejo Superior de Investigaciones Científicas (IAA-CSIC), Glorieta de la Astronomía S/N, E-18008, Granada, Spain', 'Florida Space Institute, 12354 Research Parkway, Partnership I, Room 211, 32826 Orlando, United States of America', 'Federal University of Technology - Paraná (UTFPR/PPGFA), Av. Sete de Setembro, 3165, CEP 80230-901 - Curitiba - PR - Brazil', 'Laboratório Interinstitucional de e-Astronomia (LIneA/INCT do e-Universo), Av. Pastor Martin Luther King Jr, 126, 20765, Rio de Janerio, Brazil', 'LTE, Observatoire de Paris, Université PSL, Sorbonne Université, Université de Lille, LNE,CNRS 61 Avenue de l’Observatoire, 75014 Paris, France', 'Institut Polytechnique des Sciences Avancées IPSA, 63 boulevard de Brandebourg, F-94200 Ivry-sur-Seine, France', 'LIRA, CNRS UMR-8254, Observatoire de Paris, Université PSL, Sorbonne Université, Université Paris Cité, CY Cergy Paris Université, Meudon, 92190, France', 'Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, USA', ""Astronomical Observatory Institute, Faculty of Physics and Astronomy, Adam Mickiewicz University, S{\\l}oneczna 36, 60-286 Pozna{\\'n}, Poland"", 'Astronomical Observatory of Odesa I.I. Mechnikov National University, 1v Marazliivska str., Odesa, 65014, Ukraine', 'ELTE Eötvös Loránd University, Gothard Astrophysical Observatory, Szent Imre h u 112, Szombathely, Hungary', 'Observatoire de Nandrin, Société Astronomique de Liège, Belgium', 'Institute of Planetary Research, DLR, Rutherfordstr. 2, 12489, Berlin, Germany', 'Centro de Estudios de Física del Cosmos de Aragón, Plaza de San Juan, 1, 44001, Teruel, Spain', 'International Occultation Timing Association (IOTA), United States of America', 'Department of Astronomy, University of Virginia, Charlottesville, VA,  United States of America', 'New Mexico State University - Apache Point Observatory', 'GOA, UFES, Av. Fernando FErrari, 514, Vitória, ES, Brazil', 'Universidade Federal do Rio de Janeiro - Observatório do Valongo, Ladeira Pedro Antônio 43, CEP 20.080-090 Rio de Janeiro, Brazil', 'Observatório Nacional, Rua Gal. José Cristino 77, Rio de Janeiro RJ-20921-400, Brazil', 'Universidade Federal do Rio de Janeiro - Observatório do Valongo, Ladeira Pedro Antônio 43, CEP 20.080-090 Rio de Janeiro - RJ, Brazil']"
Fisher Score Matching for Simulation-Based Forecasting and Inference,"['\\icmlaffiliation{tsinghua}{Department of Astronomy, Tsinghua University, Beijing 100084, China.}', '\\icmlaffiliation{jhupha}{Department of Physics and Astronomy, Johns Hopkins University, Baltimore, MD 21218, USA}', '\\icmlaffiliation{jhuams}{Department of Applied Mathematics and Statistics, Johns Hopkins University, Baltimore, MD 21218, USA}']"
The Detection of Teraelectronvolt Radiation from a Flat Spectrum Radio Quasar,[]
Gas mixing through a Smoothed Particle Hydrodynamics approach,[]
Forecasting and Analysis of Solar Energetic Particle Radiation Storms,[]
First-principles response simulation of wide-gap CdTe-DSDs for the FOXSI solar sounding rocket experiment,[]
Improved Radiative Transfer Corrections in Helium Emission Lines,[]
Traversing the Star-Forming Main Sequence with Molecular Gas Stacks of z~1.6 Cluster Galaxies,"['\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{Beus Center for Cosmic Foundations, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{Beus Center for Cosmic Foundations, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{The University of Kansas, Department of Physics and Astronomy, 1251 Wescoe Hall Drive, Lawrence, KS 66045, USA}', '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{Department of Physics and Astronomy, Notre Dame University, South Bend, IN 46617, USA}', '\\affiliation{Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85719, USA}', '\\affiliation{School of Physics and Astronomy, University of Nottingham, University Park, Nottingham NG7 2RD, UK}', ""\\affiliation{Laboratory of Astrophysics, Ecole Polytechnique F\\'{e}d\\'{e}rale de Lausanne (EPFL), Observatoire de Sauverny, 1290 Versoix, Switzerland}"", '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{Department of Physics and Astronomy, York University, 4700 Keele Street, Toronto, Ontario, ON MJ3 1P3, Canada}', ""\\affiliation{Facultad de Ciencias Exactas, Departamento de F\\'isica y Astronom\\`ia, Instituto de Astronom\\'ia, Fern\\'andez Concha 700, Edificio C-1, Piso 3, Las Condes, Santiago, Chile}"", '\\affiliation{School of Earth \\& Space Exploration, Arizona State University, Tempe, AZ, 85287, USA}', '\\affiliation{European Southern Observatory, Karl-Schwarzschild-Str. 2, 85748, Garching bei M\\""unchen, Germany}', ""\\affiliation{Department of Physics, McGill Space Institute, McGill University, 3600 rue University, Montr\\'eal, Qu\\'ebec, Canada, H3A 2T8}"", '\\affiliation{NSF National Optical-Infrared Astronomy Research Laboratory, 950 North Cherry Avenue, Tucson, AZ 85719, USA}', '\\affiliation{Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85719, USA}', '\\affiliation{Department of Physics, University of California Merced, 5200 Lake Road, Merced, CA 95343, USA}', '\\affiliation{The David A. Dunlap Department of Astronomy and Astrophysics, University of Toronto, 50 St George St., Toronto, ON M5S 3H4, Canada}']"
Hyper-spectral Unmixing algorithms for remote compositional surface mapping: a review of the state of the art,['country={Italy}}']
Metal-THINGS: The Milky Way twin candidate NGC 3521,"['Institute of Theoretical Physics and Astronomy, Vilnius University, Sauletekio av. 3, 10257, Vilnius, Lithuania \\label{ITPA}             \\and', 'Main Astronomical Observatory, National Academy of Sciences of Ukraine, 27 Akademika Zabolotnoho St, 03680, Kiev, Ukraine \\label{MAO}    \\and', 'Complutense de Madrid (UCM), E-28040, Madrid, Spain \\label{UCM}                                                                        \\and', 'Faculty of Physics, Ludwig-Maximilians-Universit{\\""a}t, Scheinerstr.1, 81679 Munich, Germany\\label{LMU}                                   \\and', ""Universidad de Buenos Aires, Facultad de Ciencias Exactas y Naturales y Ciclo B\\'{a}sico Com\\'{u}n. Buenos Aires, Argentina\\label{UB}     \\and"", ""CONICET-Universidad de Buenos Aires, Instituto de Astronom\\'{i}a y F\\'{i}sica del Espacio (IAFE). Buenos Aires, Argentina\\label{IAFE}     \\and"", 'Centro de Estudios de Física del Cosmos de Aragón (CEFCA), Plaza San Juan 1, 44001 Teruel, Spain\\label{CEFCA}                             \\and', 'Max Planck Institute for Astronomy, K\\""{o}nigstuhl 17, 69117, Heidelberg, Germany\\label{MPI}', 'observed with the 2.5~m du Pont Telescope at the Las Campanas Observatory, Chile. \\citet{Grasha2022} measured the emission-line fluxes of the  H\\,{\\sc ii} regions and determined their']"
Time Invariant Sensor Tasking for Catalog Maintenance of LEO Space objects using Stochastic Geometry,[]
Using Faded Changing-Look Quasars to Unveil the Spectral Energy Distribution Evolution of Low-Luminosity Active Galactic Nuclei,[]
No evidence of intrinsic linear polarization in Nova Vel 2025 (V572 Vel),"[""\\affiliation{Universidade Estadual Paulista ``J\\'{u}lio de Mesquita Filho'', UNESP, Campus of Guaratinguet\\'{a}, Av. Dr. Ariberto Pereira da Cunha, 333 - Pedregulho, Guaratinguet\\'{a} - SP, 12516-410, Brazil\\\\}"", ""\\affiliation{Instituto Nacional de Pesquisas Espaciais (INPE/MCTI), Av. dos Astronautas, 1758, S\\~ao Jos\\'e dos Campos, SP, Brazil\\\\}"", ""\\affiliation{Instituto Nacional de Pesquisas Espaciais (INPE/MCTI), Av. dos Astronautas, 1758, S\\~ao Jos\\'e dos Campos, SP, Brazil\\\\}"", '\\affiliation{Universidad Nacional de Hurlingham (UNAHUR). Laboratorio de Investigación y Desarrollo Experimental en Computación, Av. Gdor. Vergara 2222, Villa Tesei, Buenos Aires, Argentina\\\\}', ""\\affiliation{Instituto Nacional de Pesquisas Espaciais (INPE/MCTI), Av. dos Astronautas, 1758, S\\~ao Jos\\'e dos Campos, SP, Brazil\\\\}"", ""\\affiliation{Instituto Nacional de Pesquisas Espaciais (INPE/MCTI), Av. dos Astronautas, 1758, S\\~ao Jos\\'e dos Campos, SP, Brazil\\\\}"", 'The polarimetric observations were conducted on June 26th and July 21st, 2025, using the IAGPOL polarimeter \\citep{Magalhaes_1996} mounted on the 0.6-m Boller and Chivens telescope at the Observatório do Pico dos Dias (OPD) operated by the Laboratório Nacional de Astrofísica (LNA), Brazil.']"
Convolution and Graph-based Deep Learning Approaches for Gamma/Hadron Separation in Imaging Atmospheric Cherenkov Telescopes,[]
Water Production Rates from SOHO/SWAN Observations of Comets C/2017 K2 (PanSTARRS) and C/2022 E3 (ZTF),[]
The distribution of metals in simulated Milky Way-mass galaxies,"['Instituto de Astronomía y Física del Espacio, CONICET--UBA, Argentina', 'Departamento de Física, Facultad de Ciencias Exactas y Naturales, UBA, Argentina', 'Consejo Nacional de Investigaciones Científicas y Técnicas, Argentina']"
A Submillimeter Survey of CS Excitation in Protoplanetary Disks: Evidence of X-ray-Driven Sulfur Chemistry,[]
Modeling the position and velocity distribution of space objects by maximizing entropy with energy constraint,[]
Phase-resolved spectroscopic observations of the magnetic cataclysmic binary EF Eridani: Revealing complex magnetic accretion during a high state,[]
New ASKAP radio-continuum surveys of the Small Magellanic Cloud,[]
Physics Of Eclipsing Binaries. VII. Interferometric module,"['\\affiliation{Villanova University, Dept.~of Astrophysics and Planetary Sciences, 800 E.\\ Lancaster Ave, Villanova, PA 19085, USA}', '\\affiliation{Villanova University, Dept.~of Astrophysics and Planetary Sciences, 800 E.\\ Lancaster Ave, Villanova, PA 19085, USA}', '\\affiliation{University of Ljubljana, Dept.~of Physics, Jadranska 19, SI-1000 Ljubljana, Slovenia}']"
Localized Deviations from the CO-PAH Relation in PHANGS-JWST Galaxies: Faint PAH Emission or Elevated CO Emissivity?,[]
New CCD Driving Technique to Suppress Anomalous Charge Intrusion from Outside the Imaging Area for Soft X-ray Imager of Xtend onboard XRISM,"['\\affil[a]{Astronomical Institute, Tohoku University, 6-3 Aramakiazaaoba, Aoba-ku, Sendai, Miyagi 980-8578, Japan}', '\\affil[b]{Department of Earth and Space Science, Osaka University, 1-1 Machikaneyama-cho, Toyonaka, Osaka 560-0043, Japan}', '\\affil[c]{Faculty of Engineering, University of Miyazaki, 1-1 Gakuen Kibanadai Nishi, Miyazaki, Miyazaki 889-2192, Japan}', '\\affil[d]{Japan Aerospace Exploration Agency, Institute of Space and Astronautical Science, 3-1-1 Yoshino-dai, Chuo-ku, Sagamihara, Kanagawa 252-5210, Japan}', '\\affil[e]{College of Science and Engineering, Kanto Gakuinn University, Kanazawa-ku, Yokohama, Kanagawa 236-8501, Japan}', '\\affil[f]{Department of Physics, Konan University, 8-9-1 Okamoto, Higashinada, Kobe, Hyogo 658-8501, Japan}', '\\affil[h]{Department of Physics, Kyoto University, Kitashirakawa Oiwake-cho,Sakyo-ku, Kyoto, Kyoto 606-8502, Japan}', '\\affil[i]{Department of Physics, Kindai University, 3-4-1 Kowakae, Higashi-Osaka, Osaka 577-8502, Japan}', '\\affil[j]{Faculty of Education, Nara University of Education, Nara, Nara 630-8528, Japan}', '\\affil[k]{Faculty of Science and Engineering, Chuo University, 1-13-27 Kasuga, Bunkyo, Tokyo 112-8551, Japan}', '\\affil[l]{Department of Physics, Faculty of Science, Tokyo University of Science, Kagurazaka, Shinjuku-ku, Tokyo 162-0815, Japan}', '\\affil[m]{Department of Physics, University of Tokyo, 7-3-1 Hongo, Bunkyo, Tokyo 113-0033, Japan}', '\\affil[n]{Science Education, Faculty of Education, Shizuoka University, Suruga-ku, Shizuoka, Shizuoka 422-8529, Japan}', 'The X-Ray Imaging and Spectroscopy Mission (XRISM) is the 7th X-ray astronomical satellite of Japan, successfully launched on September 7, 2023 (JST). It is equipped with two soft X-ray observational instruments\\cite{Tashiro2024}.']"
Gaia search for stellar companions of TESS Objects of Interest V,"['\\corres{M. Mugrauer, Astrophysikalisches Institut und Universit\\""{a}ts-Sternwarte Jena, Schillerg\\""{a}{\\ss}chen 2, D-07745 Jena, Germany.\\newline \\email{markus@astro.uni-jena.de}}']"
"JWST and HST observations of the host galaxy and supernova, SN 2024aihh in EP240801a at z=1.67",[]
ODIN: Characterizing the Three-dimensional Structure of Two Protocluster Complexes at $z = 3.1$,[]
HerS-3: An Exceptional Einstein Cross Reveals a Massive Dark Matter Halo,[]
TOI-2155b: a high-mass brown dwarf near the hydrogen burning mass limit from the TESS mission,[]
