title,lines
NIRPS and TESS reveal a peculiar system around the M dwarf TOI-756: A transiting sub-Neptune and a cold eccentric giant,"[""\\inst{1}Observatoire de Gen\\`eve, D\\'epartement d’Astronomie, Universit\\'e de Gen\\`eve, Chemin Pegasi 51, 1290 Versoix, Switzerland\\\\"", ""\\inst{2}Institut Trottier de recherche sur les exoplan\\`etes, D\\'epartement de Physique, Universit\\'e de Montr\\'eal, Montr\\'eal, Qu\\'ebec, Canada\\\\"", ""\\inst{3}Observatoire du Mont-M\\'egantic, Qu\\'ebec, Canada\\\\"", ""\\inst{4}Departamento de F\\'isica Te\\'orica e Experimental, Universidade Federal do Rio Grande do Norte, Campus Universit\\'ario, Natal, RN, 59072-970, Brazil\\\\"", ""\\inst{5}Instituto de Astrof\\'isica e Ci\\^encias do Espa\\c{c}o, Universidade do Porto, CAUP, Rua das Estrelas, 4150-762 Porto, Portugal\\\\"", ""\\inst{6}Departamento de F\\'isica e Astronomia, Faculdade de Ci\\^encias, Universidade do Porto, Rua do Campo Alegre, 4169-007 Porto, Portugal\\\\"", '\\inst{7}Univ. Grenoble Alpes, CNRS, IPAG, F-38000 Grenoble, France\\\\', '\\inst{8}Department of Physics, University of Toronto, Toronto, ON M5S 3H4, Canada\\\\', '\\inst{9}Department of Physics \\& Astronomy, McMaster University, 1280 Main St W, Hamilton, ON, L8S 4L8, Canada\\\\', ""\\inst{10}Department of Physics, McGill University, 3600 rue University, Montr\\'eal, QC, H3A 2T8, Canada\\\\"", ""\\inst{11}Department of Earth \\& Planetary Sciences, McGill University, 3450 rue University, Montr\\'eal, QC, H3A 0E8, Canada\\\\"", ""\\inst{12}Departamento de F\\'isica, Universidade Federal do Cear\\'a, Caixa Postal 6030, Campus do Pici, Fortaleza, Brazil\\\\"", ""\\inst{13}Centro de Astrobiolog\\'ia (CAB), CSIC-INTA, Camino Bajo del Castillo s/n, 28692, Villanueva de la Ca\\~nada (Madrid), Spain\\\\"", ""\\inst{14}Centre Vie dans l’Univers, Facult\\'e des sciences de l’Universit\\'e de Gen\\`eve, Quai Ernest-Ansermet 30, 1205 Geneva, Switzerland\\\\"", ""\\inst{15}Instituto de Astrof\\'isica de Canarias (IAC), Calle V\\'ia L\\'actea s/n, 38205 La Laguna, Tenerife, Spain\\\\"", ""\\inst{16}Departamento de Astrof\\'isica, Universidad de La Laguna (ULL), 38206 La Laguna, Tenerife, Spain\\\\"", '\\inst{17}European Southern Observatory (ESO), Karl-Schwarzschild-Str. 2, 85748 Garching bei M\\""unchen, Germany\\\\', '\\inst{18}Space Research and Planetary Sciences, Physics Institute, University of Bern, Gesellschaftsstrasse 6, 3012 Bern, Switzerland\\\\', ""\\inst{19}Consejo Superior de Investigaciones Cient\\'ificas (CSIC), E-28006 Madrid, Spain\\\\"", ""\\inst{20}Bishop's Univeristy, Dept of Physics and Astronomy, Johnson-104E, 2600 College Street, Sherbrooke, QC, Canada, J1M 1Z7\\\\"", '\\inst{21}Department of Physics and Space Science, Royal Military College of Canada, PO Box 17000, Station Forces, Kingston, ON, Canada\\\\', ""\\inst{22}Instituto de Astrof\\'isica e Ci\\^encias do Espa\\c{c}o, Faculdade de Ci\\^encias da Universidade de Lisboa, Campo Grande, 1749-016 Lisboa, Portugal\\\\"", ""\\inst{23}Departamento de F\\'isica da Faculdade de Ci\\^encias da Universidade de Lisboa, Edif\\'icio C8, 1749-016 Lisboa, Portugal\\\\"", ""\\inst{24}Centre of Optics, Photonics and Lasers, Universit\\'e Laval, Qu\\'ebec, Canada\\\\"", '\\inst{25}Herzberg Astronomy and Astrophysics Research Centre, National Research Council of Canada\\\\', '\\inst{26}Aix Marseille Univ, CNRS, CNES, LAM, Marseille, France\\\\', '\\inst{27}Center for Space and Habitability, University of Bern, Gesellschaftsstrasse 6, 3012 Bern, Switzerland\\\\', '\\inst{28}Center for astrophysics $\\vert$ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA 02138, United States\\\\', '\\inst{29}NASA Exoplanet Science Institute, IPAC, California Institute of Technology, Pasadena, CA 91125 USA\\\\', '\\inst{30}George Mason University, 4400 University Drive, Fairfax, VA, 22030 USA\\\\', '\\inst{31}European Southern Observatory (ESO), Av. Alonso de Cordova 3107,  Casilla 19001, Santiago de Chile, Chile\\\\', ""\\inst{32}Plan\\'etarium de Montr\\'eal, Espace pour la Vie, 4801 av. Pierre-de Coubertin, Montr\\'eal, Qu\\'ebec, Canada\\\\"", '\\inst{33}Lund Observatory, Division of Astrophysics, Department of Physics, Lund University, Box 118, 221 00 Lund, Sweden\\\\', '\\inst{34}SETI Institute, Mountain View, CA 94043, USA NASA Ames Research Center, Moffett Field, CA 94035, USA\\\\', '\\inst{36}Max-Planck-Institut f\\""ur Astronomie, K\\""onigstuhl 17, D-69117 Heidelberg, Germany\\\\', '\\inst{37}University of British Columbia, 2329 West Mall, Vancouver, BC, Canada, V6T 1Z4\\\\', '\\inst{38}Western University, Department of Physics \\& Astronomy and Institute for Earth and Space Exploration, 1151 Richmond Street, London, ON N6A 3K7, Canada\\\\', '\\inst{39}Light Bridges S.L., Observatorio del Teide, Carretera del Observatorio, s/n Guimar, 38500, Tenerife, Canarias, Spain\\\\', '\\inst{40}University Observatory, Faculty of Physics, Ludwig-Maximilians-Universit\\""at M\\""unchen, Scheinerstr. 1, 81679 Munich, Germany\\\\', '\\inst{41}Hamburger Sternwarte, Gojenbergsweg 112, D-21029 Hamburg, Germany\\\\', '\\inst{42}Subaru Telescope, National Astronomical Observatory of Japan (NAOJ), 650 N Aohoku Place, Hilo, HI 96720, USA\\\\', '\\inst{42}Subaru Telescope, National Astronomical Observatory of Japan (NAOJ), 650 N Aohoku Place, Hilo, HI 96720, USA\\\\', '\\inst{43}Department of Astronomy \\& Astrophysics, University of Chicago, 5640 South Ellis Avenue, Chicago, IL 60637, USA\\\\', ""\\inst{44}Laboratoire Lagrange, Observatoire de la C\\^ote d’Azur, CNRS, Universit\\'e C\\^ote d’Azur, Nice, France\\\\""]"
Simulated Real-Time Testing of the Prototype Implementation of the SOFIE Model: The 2025 Space Weather Prediction Testbed Exercise,"['\\affiliation{1}{Department of Climate and Space Sciences and Engineering, University of Michigan, Ann Arbor, MI 48109, USA}', '\\affiliation{2}{Space Radiation Analysis Group, NASA Johnson Space Center, Houston, TX 77058, USA}', '\\affiliation{3}{KBR, Houston, TX 77002, USA}', '\\affiliation{4}{NOAA Space Weather Prediction Center, Boulder, CO 80305, USA}', '\\affiliation{5}{Cooperative Institute for Research In Environmental Sciences, University of Colorado, Boulder, CO 80309, USA}', '\\affiliation{6}{Heliophysics Science Division, NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA}', '\\affiliation{7}{Universities Space Research Association, Washington, DC 20024, USA}', '\\affiliation{8}{Physics and Astronomy Department, University of Hawaii at Manoa, Honolulu, HI 96822, USA}', '\\affiliation{9}{Department of Physics, The Catholic University of America, Washington, DC 20064, USA}', '\\affiliation{10}{Department of Physics and Astronomy, George Mason University, Fairfax, VA 22030, USA}', '\\affiliation{11}{Leidos, Inc., Webster, TX 77598, USA}', '\\affiliation{12}{NOAA NESDIS Office of Space Weather Observations, Silver Spring, MD 20706, USA}']"
Tails of Gravity: Persistence of Star Formation in the CMZ Environment,"['\\affiliation{National Astronomical Observatories, Chinese Academy of Sciences, 20A Datun Road, Chaoyang District, Beijing 100012, China}', '\\affiliation{University of Chinese Academy of Sciences, Beijing 100049, China}', '\\affiliation{National Astronomical Observatories, Chinese Academy of Sciences, 20A Datun Road, Chaoyang District, Beijing 100012, China}', '\\affiliation{Max Planck Institute for Astronomy, Konigstuhl 17, D-69117 Heidelberg, Germany}', ""\\affiliation{Kavli Institute for Astronomy and Astrophysics, Peking University, Beijing 100871, People's Republic of China}"", ""\\affiliation{Department of Astronomy, School of Physics, Peking University, Beijing, 100871, People's Republic of China}"", '\\affiliation{I. Physikalisches Institut, Universität zu Köln, Zülpicher Str. 77, D-50937 Köln, Germany}', '\\affiliation{Department of Physics, National Sun Yat-Sen University, No. 70, Lien-Hai Road, Kaohsiung City 80424, Taiwan, R.O.C.}', '\\affiliation{Center of Astronomy and Gravitation, National Taiwan Normal University, Taipei 116, Taiwan}', '\\affiliation{Shanghai Astronomical Observatory, Chinese Academy of Sciences, 80 Nandan Road, Shanghai 200030, PR China}', '\\affiliation{Department of Astronomy, The University of Texas at Austin, 2515 Speedway, Stop C1400, Austin, 78712-1205, USA}', '\\affiliation{Department of Physics and Astronomy, University of Kansas, 1251 Wescoe Hall Drive, Lawrence, KS 66045, USA}', '\\affiliation{Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA, 02138, USA}', '\\affiliation{Center for Astrophysics $|$ Harvard \\& Smithsonian, 60 Garden Street, Cambridge, MA, 02138, USA}', '\\affiliation{Max-Planck-Institut f\\""ur Extraterrestrische Physik, Giessenbachstr. 1, D-85748 Garching bei M\\""unchen, Germany}', '\\affiliation{University of Chinese Academy of Sciences, Beijing 100049, China}', '\\affiliation{National Astronomical Observatories, Chinese Academy of Sciences, 20A Datun Road, Chaoyang District, Beijing 100012, China}', '\\affiliation{National Astronomical Observatories, Chinese Academy of Sciences, 20A Datun Road, Chaoyang District, Beijing 100012, China}']"
All-sky search for short gravitational-wave bursts in the first part of the fourth LIGO-Virgo-KAGRA observing run,[]
Multiphase Astrophysics to Unveil the Virgo Environment (MAUVE),[]
Halo Lightcones with Optimised Orientation and Interpolation in Cosmological Simulations -- an application to mock H$α$ selected galaxies,"['\\institute{EDP Sciences, 91940, Les Ulis, France\\\\', '\\and EDP Sciences, 91940, Les Ulis, France\\\\ }']"
Numerical analysis of quasiperiodic oscillations in the Hartle-Thorne spacetime,[]
Synthesizer: a Software Package for Synthetic Astronomical Observables,"['\\affiliation{$^1$Kavli Institute for Cosmology, Madingley Road, Cambridge CB3 0HA, UK}', '\\affiliation{$^3$Institute of Cosmology and Gravitation, University of Portsmouth, Burnaby Road, Portsmouth PO1 3FX, UK}', '\\affiliation{$^4$Astronomy Centre, University of Sussex, Falmer, Brighton BN1 9QH, UK}', 'This work used the DiRAC Memory Intensive service (Cosma7 \\& Cosma8) at Durham University, managed by the Institute for Computational Cosmology on behalf of the STFC DiRAC HPC Facility (www.dirac.ac.uk). The DiRAC service at Durham was funded by BEIS, UKRI and STFC capital funding, Durham University and STFC operations grants. DiRAC is part of the UKRI Digital Research Infrastructure.']"
XRISM/Resolve observations of Hercules X-1: vertical structure and kinematics of the disk wind,"['\\affiliation{Center for Astrophysics | Harvard \\& Smithsonian, Cambridge, MA, USA}', '\\affiliation{Center for Astrophysics | Harvard \\& Smithsonian, Cambridge, MA, USA}', '\\affiliation{MIT Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA}', '\\affiliation{Department of Physics, Graduate School of Science, Kyoto University, Kitashirakawa Oiwake-cho, Sakyo-ku, Kyoto, 606-8502, Japan}', '\\affiliation{Department of Physics, Graduate School of Science, Kyoto University, Kitashirakawa Oiwake-cho, Sakyo-ku, Kyoto, 606-8502, Japan}', '\\affiliation{Department of Physics, Graduate School of Science, Kyoto University, Kitashirakawa Oiwake-cho, Sakyo-ku, Kyoto, 606-8502, Japan}', '\\affiliation{Institut für Astronomie und Astrophysik, Universität Tübingen, Sand 1, D-72076 Tübingen, Germany}', ""\\author[orcid=0000-0001-5852-6740,sname='']{Francesco Barra}"", '\\affiliation{Università degli Studi di Palermo, Dipartimento di Fisica e Chimica, via Archirafi 36, I-90123 Palermo, Italy}', '\\affiliation{Institute of Astronomy, Madingley Road, Cambridge, CB3 0HA, UK}', '\\affiliation{Department of Astronomy, University of Michigan, Ann Arbor, MI 48109, USA}', '\\affiliation{INAF—IASF Palermo, Via U. La Malfa 153, I-90146 Palermo, Italy}']"
A unified model for long-period radio transients and white dwarf binary pulsars,[]
Concurrent Accretion and Migration of Giant Planets in their Natal Disks with Consistent Accretion Torque (II): Parameter Survey and Condition for Outward Migration,"['\\affiliation{Shanghai Astronomical Observatory, Chinese Academy of Sciences, Shanghai 200030, China}', '\\affiliation{University of Chinese Academy of Sciences, Beijing 100049, China}', '\\affiliation{Shanghai Astronomical Observatory, Chinese Academy of Sciences, Shanghai 200030, China}', '\\affiliation{Department of Astrophysics, Princeton University, Princeton, NJ 08544, USA}', '\\affiliation{Earth-Life Science Institute, Institute of Science Tokyo, Tokyo 152-8550, Japan}', '\\affiliation{Department of Astronomy, School of Science, Westlake University, Hangzhou, Zhejiang 310030, China}', '\\affiliation{Department of Astronomy \\& Astrophysics, University of California, Santa Cruz, CA 95064, USA}', '\\affiliation{Department of Astronomy, School of Science, Westlake University, Hangzhou, Zhejiang 310030, China}', '\\affiliation{Institute for Advanced Studies, Tsinghua University, Beijing, 100084, China}']"
Characterization of type Ibn SNe,"['\\newcommand{\\Cambridge}{Institute of Astronomy and Kavli Institute for Cosmology, Madingley Road, Cambridge, CB3 0HA, UK}', '\\newcommand{\\ARCO}{Astrophysics Research Center of the Open University (ARCO), The Open University of Israel, Ra’anana 4353701, Israel}', '\\newcommand{\\OUI}{Department of Natural Sciences, The Open University of Israel, Ra’anana 4353701, Israel}', '\\newcommand{\\Kavli}{University of Chicago, Kavli Institute for Cosmological Physics, Chicago, IL, USA.}', '\\newcommand{\\American}{American University, Washington, D.C. 20016, USA}', '\\newcommand{\\Harvard}{Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA 02138, USA}', '\\newcommand{\\IfA}{Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA}', '\\newcommand{\\Rutgers}{Department of Physics and Astronomy, Rutgers, The State University of New Jersey, 136 Frelinghuysen Road, Piscataway, NJ 08854, USA}', '\\newcommand{\\Rutgers}{Department of Physics and Astronomy, Rutgers, The State University of New Jersey, 136 Frelinghuysen Road, Piscataway, NJ 08854, USA}', '\\newcommand{\\Moore}{Gordon and Betty Moore Foundation, 1661 Page Mill Road, Palo Alto, CA 94304, USA}', '\\newcommand{\\Villanova}{Department of Astrophysics and Planetary Science, Villanova University, Villanova, PA, 19085 USA}', '\\newcommand{\\UCSC}{Department of Astronomy and Astrophysics, University of California, Santa Cruz, CA 95064, USA}', ""\\newcommand{\\QUB}{Astrophysics Research Centre, School of Mathematics and Physics, Queen's University Belfast, Belfast BT7 1NN, UK}"", '251B Clippinger Lab, Ohio University, Athens, OH 45701, USA}', '\\newcommand{\\USC}{Department of Physics and Astronomy, University of South Carolina, 712 Main Street, Columbia, SC 29208, USA}', '\\newcommand{\\Duke}{Department of Physics, Duke University, Durham North Carolina 27708, USA}', '\\newcommand{\\Northwestern}{Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA) and Department of Physics and Astronomy, Northwestern University, Evanston, IL 60208, USA}', '\\newcommand{\\DARK}{DARK, Niels Bohr Institute, University of Copenhagen, Jagtvej 155A, 2200 Copenhagen, Denmark}', '\\newcommand{\\Illinois}{Department of Astronomy, University of Illinois at Urbana-Champaign, 1002 W. Green St., IL 61801, USA}', '\\newcommand{\\NCSA}{Center for Astrophysical Surveys, National Center for Supercomputing Applications, Urbana, IL, 61801, USA}', '\\newcommand{\\Toronto}{David A. Dunlap Department of Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto, Ontario, M5S 3H4 Canada}', '\\newcommand{\\WSU}{Department of Physics \\& Astronomy, Washington State University, Pullman, Washington 99164, USA}', '\\newcommand{\\NCU}{Department of Physics, National Central University, 300 Zhongda Road, Zhongli, Taoyuan 32001, Taiwan}', '\\newcommand{\\NCUG}{Graduate Institute of Astronomy, National Central University, 300 Zhongda Road, Zhongli, Taoyuan 32001, Taiwan}', ""\\newcommand{\\ESO}{European Southern Observatory, Alonso de C{\\'o}rdova 3107, Vitacura, Santiago, Chile}"", '\\newcommand{\\Melbourne}{School of Physics, The University of Melbourne, VIC 3010, Australia}', '\\newcommand{\\Southhampton}{Department of Physics and Astronomy, University of Southampton, Highfield, Southampton SO17 1BJ, UK}', '\\newcommand{\\HKU}{Department of Physics, The University of Hong Kong, Pokfulam Road, Hong Kong, China}', '\\newcommand{\\HKU}{Department of Physics, The University of Hong Kong, Pokfulam Road, Hong Kong, China}', '\\newcommand{\\Milan}{Dipartimento di Fisica, Universit\\`a  degli Studi di Milano, via Celoria 16, I-20133 Milano, Italy}', '\\newcommand{\\Sternberg}{Sternberg Astronomical Institute, Lomonosov Moscow State University 13 Universitetsky pr., Moscow 119234, Russia}', '\\newcommand{\\Carnegie}{Observatories of the Carnegie Institute for Science, 813 Santa Barbara St., Pasadena, CA 91101, USA}', '\\newcommand{\\PSUastro}{Department of Astronomy \\& Astrophysics, The Pennsylvania State University, University Park, PA 16802, USA}', '\\newcommand{\\PSUdata}{Institute for Computational \\& Data Sciences, The Pennsylvania State University, University Park, PA, USA}', '\\newcommand{\\PSUcosmo}{Institute for Gravitation and the Cosmos, The Pennsylvania State University, University Park, PA 16802, USA}', '\\newcommand{\\Ozgrav}{OzGrav, School of Physics, The University of Melbourne, VIC 3010, Australia}', '\\newcommand{\\MIT}{Department of Physics, Massachusetts Institute of Technology, Cambridge, MA 02139, USA}', '\\newcommand{\\OKC}{Oskar Klein Centre, Department of Astronomy, Stockholm University, AlbaNova, SE-106 91 Stockholm, Sweden}', '\\newcommand{\\IFA}{Institute for Astronomy, University of Hawaii, 640 N.`Aohoku Pl., Hilo, HI 96720, USA}', '\\newcommand{\\supercomputing}{Center for Astrophysical Surveys, National Center for Supercomputing Applications, Urbana, IL, 61801, USA}', '\\newcommand{\\skai}{NSF-Simons SkAI Institute, 875 N. Michigan Ave., Chicago, IL 60611, USA}', '\\newcommand{\\lancaster}{Department of Physics, Lancaster University, Lancaster, LA1 4YB, UK}', '\\newcommand{\\inaf}{INAF, Osservatorio Astronomico di Capodimonte, salita Moiariello 16, I-80131, Naples, Italy}', '\\newcommand{\\hubble}{Hubble Fellow, Department of Astronomy and Astrophysics, California Institute of Technology, Pasadena, CA 91125, USA}']"
Inferring cosmological parameters from galaxy and dark sirens cross-correlation,"['\\affiliation[a]{Institute for Theoretical Particle Physics and Cosmology, RWTH Aachen University, Sommerfeldstr. 16, D-52056 Aachen, Germany}', '\\affiliation[b]{Department of Physics, University of Torino, via P. Giuria 1, 10125 Torino, Italy}', 'Istituto Nazionale di Fisica Nucleare, Sezione di Torino, via P. Giuria 1, 10125 Torino, Italy}', '\\affiliation[d]{Department of Computer Science, Paderborn University, Warburger Str. 100, 33098, Paderborn, Germany}', ""\\affiliation[e]{Dipartimento di Fisica ``Enrico Fermi'', Università di Pisa, Largo Bruno Pontecorvo 3, Pisa I-56127, Italy}"", '\\affiliation[f]{INFN, Sezione di Pisa, Largo Bruno Pontecorvo 3, Pisa I-56127, Italy}', '\\affiliation[g]{Institute of Scientific Information, German Aerospace Center (DLR), Linder Höhe, D-51147 Köln, Germany}']"
NASA Exoplanet Exploration Program (ExEP) Science Gap List,[]
Assessing Ocean World Habitability with HWO,[]
Rediscovering the Milky Way with an orbit superposition approach and APOGEE data V. The disc growth and history of star formation,"['An der Sternwarte 16, 14482 Potsdam, Germany', 'Department of Astrophysics, University of Vienna, T\\""urkenschanzstrasse 17, A-1180 Vienna, Austria', 'BIFOLD, Berlin Institute for the Foundations of Learning and Data, Berlin, Germany', 'LIRA, Observatoire de Paris, Université PSL, Sorbonne Université, Université Paris Cité, CY Cergy Paris Université, CNRS, 92190, Meudon, France', 'Universität Potsdam, Institut für Physik und Astronomie, Karl-Liebknecht-Str. 24-25, 14476 Potsdam, Germany', 'Friedrich-Schiller Universit\\""at Jena, 07737 Jena, Germany\\\\']"
The high-speed X-ray camera on AXIS: design and performance updates,"['\\affil[a]{Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA, USA}', '\\affil[b]{Lincoln Laboratory, Massachusetts Institute of Technology, Lexington, MA, USA}', '\\affil[c]{Kavli Institute for Particle Astrophysics and Cosmology, Stanford University, Stanford, CA, USA}', '\\affil[d]{SLAC National Accelerator Laboratory, Menlo Park, CA, USA}', '\\affil[e]{Department of Physics, Stanford University, Stanford, CA, USA}', '\\affil[f]{Department of Astronomy and Astrophysics, Pennsylvania State University, University Park, PA, USA}', '\\affil[g]{Southwest Research Institute, San Antonio, TX, USA}', '\\affil[h]{NASA Goddard Space Flight Center, Greenbelt, MD, USA}', '\\affil[i]{Department of Astronomy, University of Maryland, College Park, MD, USA}', '\\newcommand{\\pasj}{Publications of the Astronomical Society of Japan}']"
Biasing from galaxy trough and peak profiles with the DES Y3 redMaGiC galaxies and the weak lensing mass map,[]
Free Floating or Merely Detached?,[]
SpecpolFlow: a new software package for spectropolarimetry using Python,[]
Long Secondary Periods in Red Giants: AAVSO Observations and the Eclipse Hypothesis,[]
JWST's PEARLS: Temperatures of Nine Highly Magnified Stars in a Galaxy at Redshift z = 0.94 and Simulated Stellar Population Dependence on Stellar Metallicity and the Initial Mass Function,[]
Assessing the dark matter content of two quasar host galaxies at z~6 through gas kinematics,[]
Advanced System Engineering Approaches to Emerging Challenges in Planetary and Deep-Space Exploration,[]
dfreproject: A Python package for astronomical reprojection,[]
In Search of the Unknown Unknowns: A Multi-Metric Distance Ensemble for Out of Distribution Anomaly Detection in Astronomical Surveys,[]
Identifying Habitable Exoplanets with Radio Telescopes on the Lunar Farside,[]
